"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_peatland","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","ist_name","ist_obs_date_y","ist_obs_date_m","ist_obs_date_d","ist_all_org_neg","ist_depth","ist_notes","ist_phase","ist_analyte","ist_method","ist_storage_method","ist_time_dur","ist_temp","ist_source_O2","ist_source_H2O","ist_concentration","ist_concentration_units","ist_13c","ist_13c_sd","ist_18o","ist_2h","ist_rc_lab","ist_rc_lab_number","ist_rc_year","ist_14c","ist_14c_sigma","ist_14c_sd","ist_fraction_modern","ist_fraction_modern_sigma","ist_fraction_modern_sd"
"334","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_61",2010,7,5,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"90_Atm_CO2_62",2010,7,5,NA,90,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_63",2010,8,2,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_64",2010,8,2,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"90_Atm_CO2_65",2010,8,2,NA,90,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_66",2010,6,9,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_67",2010,7,7,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_68",2010,8,7,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_69",2010,8,7,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_70",2011,5,26,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"344","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_71",2011,7,13,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"345","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_72",2011,7,12,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"346","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"90_Atm_CO2_73",2011,7,13,NA,90,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"347","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_74",2011,8,17,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"348","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_75",2011,8,16,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"349","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"90_Atm_CO2_76",2011,8,16,NA,90,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"350","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_77",2011,5,19,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"351","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_78",2011,5,19,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"352","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_79",2011,7,12,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"353","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_80",2011,7,12,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"354","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_81",2011,6,2,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"355","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_82",2011,6,9,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"356","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"60_Atm_CO2_83",2011,6,2,NA,60,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
"357","Lupascu_2013","10.1038/NCLIMATE2058",NA,"Gavin McNicol","Stanford University","gmcnicol@stanford.edu",2019,8,12,"Cristian Estop-Aragones","estopara@ualberta.ca",NA,"Estop-Aragones 2018",NA,NA,20190812,"Northwest Greenland",76.53333333,-68.83333333,NA,NA,"Tundra_Greenland Yedoma Unknown",NA,"High Arctic Greenland","(not clear in the paper witch of these three treatments is the data) The experiment consists of a control and three treatments: +4 °C warming, wetting and +4 °C warming × wetting ",NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,"Gelisols",NA,NA,NA,NA,NA,NA,NA,NA,"tundra",NA,NA,NA,"dwarf shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"Tundra",NA,"30_Atm_CO2_84",2011,7,14,NA,30,"3 notes sep by &: atmosphere & Probes and flow restrictors capillaries and evacuated canisters & Check paper",NA,"CO2",NA,NA,NA,NA,NA,NA,NA,NA,-8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0395,NA,NA
