"","entry_name","doi","compilation_doi","curator_name","curator_organization","curator_email","modification_date_y","modification_date_m","modification_date_d","contact_name","contact_email","contact_orcid_id","bibliographical_reference","metadata_note","associated_datasets","template_version","site_name","site_lat","site_long","site_datum","site_elevation","site_note","plot_name.x","pro_name","pro_note","pro_lat","pro_long","pro_elevation","pro_treatment","pro_treatment_note","pro_comp","pro_reps","pro_MAT","pro_MAP","pro_usda_soil_order","pro_soil_series","pro_soil_taxon","pro_soil_taxon_sys","pro_chrono_name","pro_soil_age","pro_soil_age_note","pro_MAST","pro_MASWC","pro_land_cover","pro_lc_phenology","pro_lc_leaf_type","pro_lc_photosyn_path","pro_veg_note","pro_NPP","pro_bedrock_depth","pro_complete","pro_depth_water","pro_thaw_depth","pro_parent_material","pro_parent_chem","pro_parent_material_notes","pro_2d_position","pro_aspect","pro_aspect_deg","pro_slope","pro_slope_shape","pro_drainage_class","pro_soc","pro_soc_sigma","pro_soc_depth","pro_catchment_area","pro_permafrost","pro_thermokarst","pro_deforested","pro_water_body","pro_water_body_name","pro_graven_zone","pro_bio1","pro_bio2","pro_bio3","pro_bio4","pro_bio5","pro_bio6","pro_bio7","pro_bio8","pro_bio9","pro_bio10","pro_bio11","pro_bio12","pro_bio13","pro_bio14","pro_bio15","pro_bio16","pro_bio17","pro_bio18","pro_bio19","pro_PET","pro_SG_BD_0cm","pro_SG_BD_10cm","pro_SG_BD_30cm","pro_SG_BD_60cm","pro_SG_BD_100cm","pro_SG_BD_200cm","pro_SG_clay_0cm","pro_SG_clay_10cm","pro_SG_clay_30cm","pro_SG_clay_60cm","pro_SG_clay_100cm","pro_SG_clay_200cm","pro_SG_coarse_0cm","pro_SG_coarse_10cm","pro_SG_coarse_30cm","pro_SG_coarse_60cm","pro_SG_coarse_100cm","pro_SG_coarse_200cm","pro_SG_orgC_0cm","pro_SG_orgC_10cm","pro_SG_orgC_30cm","pro_SG_orgC_60cm","pro_SG_orgC_100cm","pro_SG_orgC_200cm","pro_SG_Cstock_0_10cm","pro_SG_Cstock_10_30cm","pro_SG_Cstock_30_60cm","pro_SG_Cstock_60_100cm","pro_SG_Cstock_100_200cm","pro_0.5_landCover_MODIS","pro_0.5_landCover","pro_0.5_MAP","pro_0.5_MAT","pro_0.5_USDA","plot_name.y","flx_name","flx_lat","flx_long","flx_obs_date_y","flx_obs_date_m","flx_obs_date_d","flx_notes","flx_pathway","flx_pathway_note","flx_analyte","flx_ecosystem_component","flx_method","flx_method_note","flx_storage_method","flx_duration","flx_duration_units","flx_keeling_plot","flx_atm_correction","flx_source_temp","flx_source_O2","flx_source_H2O","flx_rate","flx_rate_sd","flx_rate_units","flx_analyte_conc","flx_discharge_rate","flx_aquatic_ph","flx_aquatic_cond","flx_13c","flx_13c_sd","flx_18o","flx_2h","flx_rc_lab","flx_rc_lab_number","flx_rc_year","flx_14c","flx_14c_sigma","flx_14c_sd","flx_fraction_modern","flx_fraction_modern_sigma","flx_fraction_modern_sd","flx_graven_atm","flx_dd14c"
"1006","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201476_",NA,NA,2014,7,6,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,9.94,NA,NA,NA,0.037717405,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA
"1007","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_2015107_1",NA,NA,2015,10,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,12.3,NA,21.5175464,NA,0.0139226908333333,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1008","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_2015107_",NA,NA,2015,10,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,8.3,NA,NA,NA,0.0173428369583333,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1009","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201527_",NA,NA,2015,2,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,5.6,NA,36.2672296,NA,0.0110476356527778,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1010","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201577_1",NA,NA,2015,7,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,12.1,NA,NA,NA,0.0156720009722222,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1011","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201577_2",NA,NA,2015,7,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,7.2,NA,NA,NA,0.0147405315138889,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1012","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201577_3",NA,NA,2015,7,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,12.8,NA,35.951165,NA,0.0140458485138889,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1013","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201577_4",NA,NA,2015,7,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,20.4,NA,37.5314882,NA,0.0341938816388889,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1014","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201577_5",NA,NA,2015,7,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,24.6,NA,17.9354805,NA,0.0107598505972222,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1015","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201577_",NA,NA,2015,7,7,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,20.4,NA,18.0408354,NA,0.00829938175,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1016","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_201581_",NA,NA,2015,8,1,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,9.1,NA,NA,NA,0.012367482875,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA
"1017","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_C",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_C_2016108_",NA,NA,2016,10,8,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,8.3,NA,37.8475528,NA,0.0133055404166667,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_D",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_D_2014116_",NA,NA,2014,11,6,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,9.4,NA,NA,NA,0.0292431678611111,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA
"1019","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_D",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_D_201466_",NA,NA,2014,6,6,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,18.9,NA,NA,NA,0.033182106375,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA
"1020","HicksPries_2017","10.1126/science.aal1319",NA,"Caitlin Pries","Dartmouth College","caitlin.e.hpries@dartmouth.edu",2018,10,12,"Caitlin Hicks Pries","cehpries@lbl.gov","0000-0003-0813-2211","Hicks Pries, Castanha, Porras, Torn, 2017, The whole-soil carbon flux in response to warming, Science, 355 (6332), pp. 1420-1423",NA,NA,NA,"Blodgett Forest",38.908122,-120.660771,"WGS84",1370,"Sierra Nevada foothills near Georgetown","2Control","2Control_D",NA,38.908122,-120.660771,NA,"control",NA,NA,NA,12.5,1774,"Alfisols",NA,"Alfisol","USDA",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"ponderosa pine (Pinus ponderosa), sugar pine, (Pinus lambertiana), incense cedar (Calodefrus decurrens), white fir (Abies concolor), and douglas fir (Pseudotsuga menziesii)",NA,NA,NA,NA,NA,"igneous intrusive","felsic","granitic origin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"north",115,133,43,6174,294,-9,303,47,197,199,47,1497,267,7,79,736,34,47,736,1177,95,102,112,136,141,142,22,22,24,25,25,23,21,21,20,21,22,22,10,8,3,2,1,1,4,5,4,3,6,8,8,807.169982910156,13.5933332443237,"Alfisol","2Control","2Control_D_201476_1",NA,NA,2014,7,6,NA,"soil emission",NA,"CO2","ecosystem","chamber","chamber",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024538529125,"g C m-2 d-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA
